Schooling,Year, thinness  1-19 years, thinness 5-9 years,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles ,Income composition of resources,under-five deaths ,Polio,Total expenditure,Population, HIV/AIDS,GDP,Life
12.4,2007,6.9,6.8,291,2,9.02,545.4389573,75,0,0.645,3,78,2.86,1489193,10,8352.81711,61.6
12.4,2006,7.1,6.9,288,2,8.01,40.53719812,52,90,0.646,3,44,2.88,1444844,10.7,727.777345,61.4
12.4,2005,7.2,7.1,37,2,7.72,353.2438029,28,0,0.64,3,44,2.76,143126,10.9,6741.293948,65
12.3,2004,7.4,7.2,322,2,8.13,443.4750634,,63,0.64,3,44,3.26,136425,11.1,5685.577736,59.7
12.3,2003,7.5,7.4,32,2,6.47,352.232365,,0,0.638,3,44,3.48,1328146,11,4892.11618,59.7
12.3,2002,7.7,7.5,315,2,8.34,22.69039905,,110,0.636,3,44,3.22,129449,10.7,412.55271,59.7
12.3,2001,7.8,7.7,37,2,9.29,183.6980778,,5129,0.633,3,44,3.23,1262259,10.1,3976.14887,59.8
12.2,2000,8,7.8,296,2,8.87,218.1727473,,15,0.637,3,44,2.89,1231122,9.5,4116.46693,61
8.9,2015,7.3,7.2,262,3,,0,97,71,0.45,5,96,,,1.7,,61.1
8.9,2014,7.5,7.3,266,3,0.01,0,96,1,0.449,5,97,7.34,,1.7,,68
8.9,2013,7.6,7.5,266,3,0.01,0,97,0,0.445,5,96,6.49,,1.6,,66
8.8,2012,7.8,7.7,269,3,0.01,0,98,0,0.44,5,98,6.12,,1.4,,62
8.7,2011,8,7.9,277,3,3.41,0,96,0,0.441,5,95,6.24,,1.8,,59.8
8.8,2010,8.2,8.1,284,3,3.48,0,97,2,0.439,6,97,5.75,,2.1,,59.3
8.9,2009,8.4,8.3,286,3,2.99,0,97,0,0.434,6,97,5.85,,2.7,,59
8.6,2008,8.6,8.5,287,3,2.79,0,98,0,0.426,6,96,5.95,,3,,58.7
8.4,2007,8.8,8.7,288,3,2.64,0,97,0,0.42,6,94,5.76,,3.1,,58.5
8.1,2006,9,8.9,288,3,2.93,0,95,0,0.415,6,94,5.52,,3,,58.2
7.8,2005,9.2,9.1,294,3,2.26,0,95,0,0.412,6,94,4.97,,3,,57.7
7.6,2004,9.4,9.3,296,3,2.51,0,95,0,0.404,6,88,4.35,,2.9,,57.3
7.3,2003,9.6,9.6,297,3,2.47,0,94,119,0.395,6,87,4.22,,2.7,,57
7,2002,9.8,9.8,298,3,2.08,0,92,32,0.392,6,86,3.75,,2.5,,56.6
6.8,2001,1,1,3,3,2.25,0,91,99,0.384,6,85,3.71,,2.3,,56.3
6.5,2000,1.2,1.2,33,3,2.18,0,91,336,0.377,6,84,3.61,,2,,55.9
13.9,2015,2.7,2.8,129,1,,0,94,431,0.768,1,91,,37171,0.1,3764.64912,74.4
13.5,2014,2.7,2.8,125,1,6.13,221.482875,91,3188,0.759,1,91,7.42,3727,0.1,4429.6575,74.5
13.5,2013,2.7,2.8,128,1,5.91,180.3787034,96,7872,0.755,1,94,7.25,3776,0.1,4274.376857,74.5
13.4,2012,2.6,2.8,13,1,7.71,158.2576025,92,31,0.749,1,93,8.57,3825,0.1,4142.869175,74.2
13.3,2011,2.6,2.8,127,1,8.14,198.94876,89,64,0.742,1,88,9.38,3875,0.1,3725.63221,73.9
13.3,2010,2.6,2.8,132,1,7.24,194.1732658,95,22,0.738,1,88,1.5,3926,0.1,2964.47734,73.8
12.8,2009,2.6,2.8,133,1,6.66,18.5314303,54,23,0.734,1,93,1.19,3978,0.1,276.588512,73.2
13.1,2008,2.6,2.8,128,1,7.17,151.762567,89,56,0.735,1,9,8.99,43,0.1,3174.9491,73.9
12.5,2007,2.7,2.9,12,1,8.65,106.164686,94,44,0.722,1,88,8.17,482,0.1,2492.12878,74.4
12.6,2006,2.7,2.9,126,1,6.18,110.1138286,84,334,0.714,1,89,8.39,4136,0.1,1872.68416,73.9
12.2,2005,2.8,2.9,128,1,4.7,9.444875415,79,1356,0.703,1,82,8.6,419,0.1,153.57521,73.9
12,2004,2.8,3,134,1,3.74,7.132564768,64,6847,0.694,1,66,8.53,4245,0.1,127.367228,72.3
11.8,2003,2.9,3,132,1,3.36,70.54185252,48,216,0.684,2,74,8.49,431,0.1,928.18227,72.7
11.8,2002,2.9,3,142,2,2.72,60.55818291,51,199,0.677,2,89,8.72,4357,0.1,779.3845935,71.7
11.7,2001,3,3.1,121,2,2.76,57.10318825,61,35,0.673,2,83,7.82,43864,0.1,733.974142,73
11.4,2000,3.1,3.1,129,2,3.28,47.81704183,55,50,0,2,81,6.94,44183,0.1,691.997711,71.8
17.1,2015,1.1,1.1,68,2,,0,88,2464,0.924,3,94,,81686611,0.1,41176.88158,81
17,2014,1.1,1.1,69,2,11.03,941.7562909,88,443,0.92,3,94,11.3,89825,0.1,4792.65288,89
16.9,2013,1.1,1.1,71,2,10.94,895.8779503,88,1771,0.919,3,94,11.16,864565,0.1,4653.91143,86
16.9,2012,1.1,1.1,71,2,11.18,839.91332,88,166,0.916,3,94,1.99,8425823,0.1,4465.24891,86
16.8,2011,1.1,1.1,74,2,11.2,869.790735,88,1607,0.912,3,94,1.93,8274983,0.1,4681.32796,85
16.7,2010,1.1,1.1,76,2,11.2,7584.078579,88,780,0.907,3,94,11.25,8177693,0.1,41785.55691,81
16.7,2009,1.1,1.1,79,2,11.22,7641.270645,88,574,0.906,3,95,11.4,819237,0.1,41732.7725,80
16.6,2008,1.1,1.1,8,2,11.36,8285.264655,87,917,0.903,3,95,1.39,821197,0.1,45699.19832,79.9
16.6,2007,1.1,1.1,82,3,11.5,7777.556353,86,567,0.898,3,95,1.18,82266372,0.1,41814.8191,79.8
16.5,2006,1.1,1.1,84,3,11.76,6407.535954,87,2307,0.892,3,94,1.34,82376451,0.1,36447.87232,79.6
16.4,2005,1.1,1.1,85,3,11.67,6012.92584,9,778,0.884,3,95,1.52,82469422,0.1,34696.6292,79.2
16.4,2004,1.1,1.1,86,3,11.83,5842.374765,88,121,0.877,3,96,1.37,8251626,0.1,34165.9343,79.1
16.3,2003,1.1,1.1,9,3,11.92,582.6157028,9,779,0.872,4,96,1.62,82534176,0.1,3359.95215,78.5
16.3,2002,1.2,1.1,91,3,12.25,437.1059663,87,4657,0.867,4,97,1.4,82488495,0.1,2525.16445,78.4
16.2,2001,1.2,1.1,92,3,12.46,4057.637383,86,6024,0.86,4,96,1.15,82349925,0.1,23687.31689,78.3
16.2,2000,1.2,1.2,95,3,12.91,4238.540035,84,0,0.855,4,94,1.1,8221158,0.1,23718.7467,78
11.4,2015,6.2,6.1,249,37,,0,88,23,0.575,52,88,,27582821,0.7,1361.11395,62.4
11.7,2014,6.4,6.3,253,37,0.01,97.67794571,98,124,0.576,54,93,3.56,26962563,0.8,1432.227943,62.1
11.5,2013,6.6,6.4,254,38,0.01,28.66897829,9,319,0.57,55,91,4.63,26346251,0.9,1814.492297,61.9
11.2,2012,6.7,6.6,257,39,0.01,151.899429,92,1613,0.563,56,91,4.79,2573349,0.9,1629.8222,61.6
10.9,2011,6.9,6.8,263,40,1.64,225.2219474,91,120,0.554,58,91,4.81,25121796,1.3,1574.978653,61.2
10.5,2010,7.1,7,267,40,1.69,195.9824626,94,641,0.547,59,94,5.33,2451214,1.9,1312.67557,69
10.4,2009,7.3,7.2,271,41,1.76,30.72290501,94,101,0.542,60,94,5.17,2393831,2.1,186.76538,66
9.8,2008,7.5,7.4,275,41,1.78,161.0106435,93,82,0.53,61,92,4.85,2329864,2.2,1224.41554,63
9.1,2007,7.7,7.6,28,41,1.25,3.181373629,94,6,0.519,61,94,5.3,227212,2.6,19.686718,59.9
8.7,2006,7.9,7.9,288,41,1.7,129.0263364,84,420,0.51,62,84,4.64,22113425,2.9,922.9351677,59.4
8.1,2005,8.1,8.1,296,41,1.5,78.71123825,84,435,0.499,62,85,4.51,215429,3.1,498.172394,58.9
7.7,2004,8.4,8.3,34,41,1.46,53.23775977,8,60,0.491,62,81,3.96,2986536,3.2,423.1936389,58.3
7.9,2003,8.6,8.5,38,41,1.53,31.09435342,8,1939,0.489,63,8,3.12,2446782,3.4,373.2815537,57.9
7.6,2002,8.8,8.8,31,42,1.6,3.336437969,8,12289,0.484,63,8,3.7,19924522,3.5,39.484473,57.6
8,2001,9,9,39,42,1.49,25.55981288,,13476,0.485,64,81,3.56,1942165,3.5,273.6596668,57.4
7.7,2000,9.2,9.2,38,43,1.6,20.65432873,,23068,0.48,65,88,3,18938762,3.6,263.1124679,57.2
17.2,2015,0.8,0.7,72,0,,0,96,1,0.865,0,99,,182883,0.1,187.78991,81
17.2,2014,0.8,0.7,73,0,7.53,2163.043414,96,1,0.862,0,99,8.8,1892413,0.1,21673.7817,88
17.1,2013,0.8,0.7,74,0,7.46,2183.106986,98,3,0.86,0,99,9.26,1965211,0.1,21874.8195,86
16.8,2012,0.8,0.7,76,0,8.2,2528.992935,98,3,0.858,0,99,9.24,114511,0.1,22242.68193,84
16.7,2011,0.8,0.7,76,0,8.02,3192.887363,95,40,0.86,0,99,9.77,1114899,0.1,25916.29353,85
16.4,2010,0.8,0.7,76,0,9,3189.754439,95,149,0.859,0,99,9.18,11121341,0.1,26917.75898,83
16.2,2009,0.8,0.7,78,0,9.08,372.6854142,95,2,0.857,0,99,9.76,111717,0.1,2971.973,80
15.9,2008,0.8,0.7,77,0,9.51,3682.88717,95,1,0.853,0,99,9.76,1177841,0.1,31997.2821,79.9
16.4,2007,0.8,0.7,8,0,9.67,3632.243121,95,2,0.855,0,99,9.41,1148473,0.1,28827.32636,79.4
16.3,2006,0.8,0.7,77,0,9.42,318.5806628,94,0,0.85,1,98,9.34,112362,0.1,2481.15781,79.7
15.6,2005,0.8,0.7,81,0,9.95,2785.139364,93,122,0.839,1,96,9.36,1987314,0.1,22551.73574,79.3
15.3,2004,0.8,0.8,81,0,9.56,287.6124519,92,1,0.83,1,95,8.3,1955141,0.1,21955.149,79.2
15.2,2003,0.8,0.8,81,0,9.46,2124.921517,92,0,0.823,1,93,8.61,19287,0.1,18477.57841,79.1
14.6,2002,0.8,0.8,81,1,8.09,160.8897265,91,5,0.811,1,92,8.72,19222,0.1,1411.31339,79
14.2,2001,0.9,0.8,83,1,8.62,1403.022211,9,12,0.801,1,9,8.47,1862132,0.1,12538.17883,78.7
13.9,2000,0.9,0.8,84,1,8.48,122.1823517,89,56,0.794,1,89,7.6,18588,0.1,1242.95373,78.2
15.8,2015,3.8,3.8,142,0,,0,92,0,0.751,0,99,,,0.1,9212.192824,73.6
15.8,2014,3.8,3.8,143,0,8.42,789.2764615,97,0,0.749,0,81,6.1,,0.1,8569.776998,73.5
15.8,2013,3.8,3.8,144,0,8.25,780.4459281,97,0,0.746,0,98,6.15,,0.1,7955.615985,73.3
15.8,2012,3.8,3.8,146,0,8.07,865.9999782,97,0,0.744,0,98,6.36,,0.1,7583.1872,73.1
15.8,2011,3.8,3.8,15,0,7.84,11.56715633,94,0,0.741,0,95,6.35,,0.1,741.48438,72.9
15.8,2010,3.8,3.8,154,0,7.91,145.8401998,97,0,0,0,94,6.41,,0.1,7365.666659,72.6
15.6,2009,3.8,3.8,158,0,8.42,146.4384488,99,0,0,0,99,6.24,,0.1,7395.88125,72.4
15.4,2008,3.8,3.9,162,0,8.92,754.9597129,99,0,0,0,99,5.76,,0.1,7946.944346,72.1
15.3,2007,3.9,3.9,164,0,9.06,95.19375921,96,0,0,0,96,5.88,,0.1,7322.596862,71.9
15.1,2006,3.9,3.9,167,0,9.06,662.2663687,91,0,0,0,91,5.99,,0.1,6764.722867,71.7
14.9,2005,3.9,4,169,0,8.8,119.5548694,99,0,0,0,99,5.5,,0.1,6754.512393,71.5
14.8,2004,4,4,187,0,8.43,100.965873,83,0,0,0,84,5.24,,0.1,5836.17763,73
14.6,2003,4,4.1,173,0,9.75,77.9454329,97,0,0,0,98,5.89,,0.1,5773.73577,71.1
14.4,2002,4.1,4.1,176,0,10.71,513.3465408,98,0,0,0,98,6.67,,0.1,5292.232379,79
14.3,2001,4.2,4.2,178,0,9.61,81.11355954,96,0,0,0,96,7.67,,0.1,519.958715,77
14.1,2000,4.3,4.2,182,0,9.4,676.5453878,,0,0,0,97,6.62,,0.1,5117.589923,74
10.7,2015,1.2,1.2,186,10,,0,74,0,0.637,12,9,,16252429,0.4,3923.573344,71.9
10.7,2014,1.2,1.2,187,10,1.88,657.5282797,73,0,0.614,13,65,6.2,15923559,0.4,3687.763767,71.7
10.7,2013,1.2,1.2,189,11,1.93,582.1469583,85,0,0.611,13,84,6.3,15596214,0.4,3452.828934,71.4
10.6,2012,1.2,1.2,189,11,2.02,484.7187892,96,0,0.616,13,94,6.33,1527156,0.4,3299.65139,71.3
10.5,2011,1.2,1.2,193,11,2.16,457.7745845,88,0,0.609,14,88,6.28,14948919,0.4,3187.845296,71.1
10.5,2010,1.3,1.3,196,12,2.14,443.3248254,94,0,0.602,14,94,6.64,1463417,0.4,2825.5247,77
10.4,2009,1.3,1.3,198,12,2.14,445.4423371,92,0,0.596,15,92,6.79,1431628,0.4,2635.753474,76
10.4,2008,1.3,1.3,19,13,2.21,472.2234994,95,0,0.589,15,96,6.65,146366,0.4,2794.22189,79
10.1,2007,1.3,1.3,192,13,2.4,380.9632429,85,0,0.578,16,85,6.86,137286,0.4,2489.955836,75
9.8,2006,1.4,1.4,24,14,2.38,352.0244894,89,0,0.57,17,9,7.7,133978,0.4,2256.56724,69.7
9.6,2005,1.4,1.4,28,14,2.35,41.50845637,87,0,0.567,18,87,6.79,139628,0.4,277.83438,69.2
9.3,2004,1.4,1.4,21,15,2.4,288.4016258,,0,0.564,18,88,6.77,12796925,0.4,1872.73783,69.6
9,2003,1.4,1.4,24,15,2.45,249.3262948,,0,0.56,19,84,6.88,125478,0.4,1753.349471,69.4
8.8,2002,1.5,1.5,21,16,2.41,25.25040918,,0,0.553,20,82,6.71,1228848,0.3,171.771491,69.3
8.5,2001,1.5,1.5,211,16,2.53,225.0619956,,0,0.546,20,78,6.76,11924946,0.3,1568.376276,68.4
8.2,2000,1.6,1.6,221,17,2.63,238.7369808,,0,0.539,21,8,5.25,1165743,0.2,1655.596261,67.7
8.8,2015,7.3,7.3,284,26,,0,54,243,0.414,40,42,,1291533,0.5,554.48766,59
8.6,2014,7.5,7.4,299,27,0.01,50.57976483,51,175,0.412,41,42,5.64,118559,0.5,561.997387,58.1
8.5,2013,7.7,7.6,284,27,0.01,5.140668848,63,53,0.406,41,63,5.49,11536615,1,54.169324,58.8
8.5,2012,7.8,7.8,288,28,0.01,4.344930862,62,6,0.396,42,63,5.39,11281469,1.9,52.3485646,58.4
8.4,2011,8,8,29,28,0.22,42.2547904,63,11,0.385,43,63,4.73,113517,2,459.2912,58.1
8.3,2010,8.2,8.2,291,29,0.2,29.74734049,64,45,0.38,44,62,4.55,179417,2.2,438.7513346,57.8
8.1,2009,8.4,8.4,297,29,0.18,24.84763562,57,264,0.376,46,6,3.85,1556524,2.3,436.6895539,57.3
7.9,2008,8.6,8.6,33,30,0.21,19.68510257,57,89,0.371,47,59,3.21,1323142,2.3,437.4467238,56.8
7.6,2007,8.9,8.8,36,31,0.19,1.399626733,57,3,0.364,48,46,3.8,196727,2.4,49.456775,56.4
7.1,2006,9.1,9.1,317,31,0.16,10.3839337,,4,0.356,49,53,3.2,9881428,2.6,296.68382,55.6
6.6,2005,9.3,9.3,327,32,0.21,1.099665984,,99,0.346,51,59,2.82,9679745,2.7,33.424498,54.7
5.1,2004,9.5,9.5,334,33,0.34,18.93011259,,10,0.325,53,65,3.14,949229,2.8,386.3288283,54
5.9,2003,9.7,9.7,338,34,0.18,2.39524067,,2497,0.338,55,61,3.45,939848,2.9,37.1931781,53.3
5.5,2002,9.9,9.9,337,35,0.21,21.3378184,,2151,0.329,56,56,3.76,9137345,3,322.811171,52.9
5.1,2001,1.1,1.1,336,36,0.17,19.89790929,,7408,0.322,58,52,3.65,8971139,3,315.83983,52.5
4.8,2000,1.3,1.3,328,37,0.17,2.215986136,,11294,0.316,60,47,3.46,888546,3,34.516918,52.5
9.2,2015,7.1,7,275,4,,0,87,153,0.421,6,87,,177526,3.2,596.8717189,58.9
9.2,2014,7.3,7.1,282,4,0.01,50.06053544,87,1,0.419,6,87,5.59,1725744,3.4,642.6256154,58.4
9.1,2013,7.5,7.3,279,4,0.01,8.20063742,87,0,0.415,6,87,6.14,1681495,4.5,61.566347,58.1
9.1,2012,7.7,7.5,285,4,0.01,0.948526366,87,0,0.416,6,87,5.96,1638139,5.3,67.7518833,57.6
9,2011,7.8,7.7,289,4,3.57,40.45367358,86,0,0.41,7,85,5.46,1596154,5.7,692.69989,57.1
8.9,2010,8,7.9,287,4,3.21,53.30782696,83,26,0.405,7,82,6.7,155588,5.9,543.957418,56.7
8.9,2009,8.3,8.1,288,4,2.55,47.12969266,8,0,0.401,7,78,6.81,1517448,6,544.222779,56.3
8.8,2008,8.5,8.4,297,5,2.64,28.30191127,,12,0.398,7,77,6.5,148841,6,583.5445622,55.6
8.8,2007,8.7,8.6,32,5,2.98,31.06932595,,1,0.394,7,76,6.1,1445958,5.7,481.694976,55
8.3,2006,8.9,8.8,36,5,3.22,21.53374936,,0,0.388,8,74,5.87,1412669,5.6,418.94454,54.4
8,2005,9.2,9,37,5,3.1,22.09757984,,0,0,8,73,5.72,138838,5.4,424.9534585,53.9
7.7,2004,9.4,9.3,38,5,2.58,13.52999556,,3526,0,8,69,5.41,135345,5,393.3138244,53.5
7.4,2003,9.6,9.5,38,5,2.16,2.527115422,,1158,0,8,65,5.62,132122,4.6,36.5718585,53
7.1,2002,9.8,9.7,35,5,2.47,24.65761755,,298,0,8,61,5.84,1293523,4.1,321.481324,52.8
6.7,2001,1,1,32,5,2.55,0.868708478,,126,0,9,56,5.4,1267512,3.6,39.486749,52.5
6.4,2000,1.2,1.2,3,5,2.84,6.699418747,,0,0,9,52,4.94,1243229,3.1,297.7519443,52.1
10.3,2015,5.5,5.3,215,0,,0,95,0,0.638,1,92,,768514,0.3,4136.689919,66.2
10.3,2014,5.5,5.3,217,0,7.64,4.141293345,98,0,0.636,1,97,5.25,763393,0.3,43.82321,66
10.3,2013,5.5,5.3,218,0,7.56,345.9044258,98,0,0.633,1,98,5.1,75881,0.3,3944.178173,65.9
10.6,2012,5.6,5.3,22,0,7.57,497.4719464,97,0,0.63,1,97,6.57,75391,0.3,3785.935665,65.8
10.3,2011,5.6,5.3,229,0,7.56,536.2332523,93,0,0.624,1,93,6.8,7491,0.4,3439.597513,65.6
10.2,2010,5.6,5.3,221,0,7.52,48.02859441,95,0,0.618,1,95,6.6,746556,0.4,326.281212,65.9
10.5,2009,5.6,5.4,218,0,7.49,466.6693698,98,0,0.618,1,97,7.32,745693,0.3,2716.35256,66.1
10.7,2008,5.6,5.4,218,1,7.32,493.3279293,93,0,0.618,1,93,7.46,746314,0.8,2576.124957,66.3
11.2,2007,5.7,5.5,232,1,7.2,362.8702271,94,0,0.62,1,94,6.45,747869,1.9,2327.58324,65.7
11.7,2006,5.7,5.5,24,1,7.04,170.6325842,93,0,0.622,1,92,4.67,74961,1.1,1945.6395,65.2
11.4,2005,5.7,5.5,238,1,7.35,17.46405901,93,0,0.619,1,93,5.83,75946,1.8,198.455216,65
11.2,2004,5.8,5.6,237,1,7.84,1.776181042,91,0,0.613,1,91,5.73,751652,1.9,145.58861,65.1
11.1,2003,5.8,5.6,237,1,7.93,16.47949015,9,0,0.611,1,91,5.97,751857,2.1,986.7958173,65.3
11,2002,5.9,5.7,244,1,7.73,10.9363388,91,0,0.609,1,93,5.84,751884,2.3,96.8674827,65.3
10.9,2001,5.9,5.7,247,1,6.71,15.54978677,85,0,0.606,1,9,5.82,752263,1.7,925.582546,65.4
10.9,2000,5.9,5.8,246,1,6.63,16.75480888,,0,0.602,1,79,5.85,75331,1.1,946.599372,65.4
9.1,2015,3.9,3.9,24,14,,0,6,0,0.49,18,56,,171161,0.5,814.5463952,63.5
9.1,2014,3.9,3.9,245,14,0.01,5.103249438,48,0,0.487,19,55,7.56,1572466,0.5,83.1148117,63.1
9.1,2013,3.9,3.9,253,14,5.68,4.989712322,68,0,0.483,19,67,8.1,1431776,0.5,81.265673,62.7
8.9,2012,3.9,3.9,259,15,5.68,26.37942542,,0,0.477,20,67,9.88,128921,0.8,766.8437623,62.3
8.7,2011,4,4,259,15,5.68,4.106484317,,0,0.47,20,67,1.41,114554,1.5,74.9358452,62.3
8.6,2010,4,4,682,23,5.76,36.2929176,,0,0.47,58,66,8.9,9999617,1.9,662.2795182,36.3
8.5,2009,4.1,4.1,251,16,5.85,41.30079452,,0,0.466,21,65,6.68,985287,2,668.297646,62.5
8.4,2008,4.2,4.2,259,16,5.95,63.83195683,,0,0.462,22,64,5.92,97529,2.4,674.7564147,62.1
8.4,2007,4.2,4.2,266,17,6.08,56.77858733,,0,0.458,23,62,5.56,9556889,2.7,615.8198192,61.8
8.3,2006,4.3,4.3,28,17,6.18,6.995556386,,0,0.455,23,61,5.7,949457,3.3,55.47626,61.1
8.2,2005,4.4,4.4,29,17,5.57,38.10904264,,0,0.452,24,6,4.41,926344,3.9,465.311876,65
8.1,2004,4.5,4.5,32,18,6.1,64.39853344,,0,0.45,24,58,5.61,9119178,4.3,387.9429725,58.7
8.1,2003,4.5,4.6,3,18,6.64,44.25687135,,0,0.447,25,56,5.32,8976552,4.6,329.782946,59.7
8,2002,4.6,4.7,33,19,6.1,50.28558223,,0,0.444,26,54,5.47,8834733,4.8,393.16327,59.3
7.9,2001,4.7,4.7,35,19,6.22,60.77815868,,159,0.443,27,52,5.63,8692567,5,413.7383164,58.9
7.8,2000,4.8,4.8,35,20,4.79,74.46033036,,992,0.439,28,5,6.6,85492,5.1,462.486524,58.6
11.2,2015,2.1,2.1,147,3,,0,97,0,0.623,4,97,,896829,0.3,2326.15856,74.6
11.4,2014,2.1,2.1,149,3,2.87,345.3776344,97,0,0.618,4,97,8.72,889216,0.3,2242.711912,74.5
11.6,2013,2.2,2.1,15,4,3.11,311.7553193,97,0,0.614,4,97,9.15,8657785,0.4,2136.77395,74.3
11.6,2012,2.2,2.1,151,4,3.11,363.5721644,97,0,0.614,4,97,9.78,855646,0.4,2178.38325,74.1
11.7,2011,2.2,2.2,153,4,3.1,32.16407994,97,0,0.611,5,97,8.57,83516,0.4,212.584798,73.9
11.5,2010,2.3,2.2,156,4,3.1,302.1057507,97,0,0.606,5,97,8.45,8194778,0.4,1932.85829,73.6
11.3,2009,2.3,2.2,157,4,3.08,286.1211446,97,0,0.603,5,97,8.84,83521,0.5,1815.489496,73.4
11.1,2008,2.3,2.3,159,4,3.14,231.9112915,92,0,0.597,5,93,8.4,7872658,0.6,1751.595857,73.2
10.9,2007,2.4,2.3,16,5,3.16,222.4823338,93,0,0.59,6,94,7.89,777972,0.7,1592.572182,73
10.8,2006,2.4,2.4,161,5,3.23,192.9297829,94,0,0.583,6,94,7.63,754146,0.8,1437.628785,72.8
10.6,2005,2.5,2.4,163,5,3.23,203.7134882,97,0,0.577,6,98,7.81,737343,0.9,1311.741714,72.5
10.4,2004,2.6,2.5,165,5,3.02,188.2499208,93,0,0.571,7,94,7.89,724153,1.2,1217.657961,72.2
10.3,2003,2.6,2.5,166,6,3.04,194.4335736,91,0,0.566,7,92,8.29,733821,1.4,1157.3427,71.9
10.1,2002,2.7,2.6,169,6,3.09,154.8636161,94,0,0.561,7,95,7.28,6863157,1.5,1132.8721,71.6
9.9,2001,2.7,2.7,171,6,2.74,15.36175284,95,0,0.557,8,99,6.88,669361,1.6,113.4546,71.3
9.8,2000,2.8,2.7,174,6,2.61,28.80831098,93,0,0.551,8,88,6.63,6524283,1.7,188.783165,71
15.6,2015,1.6,1.6,134,0,,0,,0,0.834,0,99,,984328,0.1,12365.6263,75.8
15.8,2014,1.7,1.6,137,0,0.01,160.9449342,,0,0.834,0,99,7.4,9866468,0.1,14117.97668,75.6
15.4,2013,1.7,1.7,139,0,10.88,155.1952076,,1,0.824,1,99,7.53,989382,0.1,13613.6147,75.5
15.4,2012,1.7,1.7,146,0,11.27,164.2793407,,2,0.823,1,99,7.74,992362,0.1,12834.32349,75
15.4,2011,1.7,1.7,15,0,11.51,17.82121883,,5,0.821,1,99,7.84,9971727,0.1,1448.87958,74.8
15.3,2010,1.8,1.8,156,0,10.78,19.22023996,,0,0.817,1,99,7.85,123,0.1,1325.53379,74.5
15.3,2009,1.8,1.8,162,0,11.46,1281.155944,,1,0.816,1,99,7.55,12265,0.1,12967.16543,74.2
15.3,2008,1.9,1.9,165,1,11.64,181.7634078,,0,0.812,1,99,7.33,138188,0.1,15669.25929,74.1
15.3,2007,1.9,1.9,176,1,12.55,163.3433278,,0,0.809,1,99,7.51,15578,0.1,13842.6549,73.5
15.2,2006,2,2,177,1,13.16,1299.459306,,1,0.802,1,99,8.1,17137,0.1,11398.76584,73.4
15,2005,2,2,182,1,12.94,1317.08348,,2,0.795,1,99,8.28,18765,0.1,11161.72441,72.9
15.3,2004,2.1,2.1,18,1,13.28,146.8608016,,0,0.793,1,99,8.8,117146,0.1,1259.5266,72.9
14.9,2003,2.1,2.1,184,1,13.24,1030.220271,,0,0.784,1,99,8.42,1129552,0.1,8396.25323,72.5
14.6,2002,2.2,2.2,184,1,13.29,8.98619805,,0,0.775,1,98,7.47,115868,0.1,665.6443,72.5
14.2,2001,2.2,2.2,185,1,13.18,7.601092416,,20,0.769,1,99,7.11,1187576,0.1,527.85364,72.3
13.9,2000,2.3,2.3,193,1,12.22,75.36251406,,1,0.761,1,99,7.6,121971,0.1,4623.46712,71.7
19,2015,1,0.9,49,0,,0,,0,0.919,0,92,,33815,0.1,5734.4436,82.7
19,2014,1,0.9,49,0,7.45,8254.020763,,0,0.915,0,9,8.86,327386,0.1,52473.11356,82.5
19,2013,1,0.9,5,0,7.31,764.5440691,,0,0.907,0,91,8.75,323764,0.1,4781.3888,82.4
18.7,2012,1,0.9,5,0,7.81,6818.546407,,0,0.901,0,89,8.68,32716,0.1,44333.8518,82.5
18.6,2011,0.9,0.9,51,0,8.13,7.0480925,,0,0.894,0,95,8.65,31914,0.1,46.217,82.1
18.4,2010,0.9,0.9,53,0,8.25,6005.575763,,0,0.894,0,96,8.86,31841,0.1,41676.44527,81.8
18.4,2009,0.9,0.9,55,0,10.22,687.5776358,,0,0.894,0,96,9.12,318499,0.1,4461.89251,81.6
18.2,2008,0.9,0.9,58,0,8.49,7613.814999,,0,0.892,0,98,8.8,317414,0.1,55575.29196,81.4
18.2,2007,0.9,0.9,59,0,7.53,12042.97366,,0,0.887,0,97,8.75,311566,0.1,68348.31817,81.3
18.1,2006,0.9,0.9,61,0,7.2,1003.139804,,0,0.884,0,97,8.96,33782,0.1,5613.54115,81.1
17.9,2005,0.9,0.9,62,0,7.05,10631.20379,,0,0.879,0,95,9.21,296734,0.1,56249.7555,81
18.3,2004,1,0.9,65,0,6.79,8506.101443,,0,0.873,0,99,9.59,29274,0.1,46917.27216,88
17.6,2003,1,0.9,65,0,6.61,725.4853161,,0,0.866,0,97,1.7,289521,0.1,3944.999,87
17.2,2002,1,0.9,7,0,6.61,5948.096777,,0,0.859,0,95,9.86,287523,0.1,31996.2172,84
17.1,2001,1,0.9,72,0,6.37,5048.274426,,0,0.854,0,92,9.12,284968,0.1,28585.9254,80
16.8,2000,1,0.9,74,0,6.17,5809.12199,,0,0.847,0,98,9.28,28125,0.1,31813.37344,79.7
11.6,2015,26.7,27.3,181,910,,0,87,90387,0.615,1100,86,,1395398,0.2,1613.18878,68.3
11.6,2014,26.8,27.4,184,957,3.07,86.52153895,79,79563,0.607,1200,84,4.69,1293859294,0.2,1573.11889,68
